"55","The Wasp","<b>The Wasp</b><br><br>A newspaper published in Nauvoo from April 16, 1842, through April 26, 1843, <i>The Wasp</i> provides a crucial window into firsthand accounts of the happenings and concerns of the Saints in Nauvoo. It was initially edited by William Smith, younger brother of Joseph Smith. William was succeeded by John Taylor as editor and Taylor and Wilford Woodruff as printers and publishers. Some of the main stories covered in the newspaper are the August 1842 elections where local candidates endorsed by the Mormons easily won against their opponents, the fall from grace of John C. Bennett, the attempt by the state of Missouri to extradite Joseph Smith as an accessory in the attempted murder of Lilburn W. Boggs, and the Illinois legislature’s effort to repeal the Nauvoo charter.<br><br>With a foreword by Peter Crawley putting the newspaper in historical context, this first-ever reproduction of the entire run of the <i>The Wasp</i> is essential to anyone interested in the Nauvoo period of Mormonism.<br><br>216 pages, Oversized 11” X 17”<br><br>Hardcover, ISBN 978-1-58958-050-3<br>Limited Edition, 3/4 Leather with hand-marbled boards, 120 numbered copies, ISBN 978-1-58958-049-7, $300.00","wasp 2 x 3.jpg","79.9500","1","Hardcover","0.0000","History","Crawley, Peter"
"55","The Wasp","<b>The Wasp</b><br><br>A newspaper published in Nauvoo from April 16, 1842, through April 26, 1843, <i>The Wasp</i> provides a crucial window into firsthand accounts of the happenings and concerns of the Saints in Nauvoo. It was initially edited by William Smith, younger brother of Joseph Smith. William was succeeded by John Taylor as editor and Taylor and Wilford Woodruff as printers and publishers. Some of the main stories covered in the newspaper are the August 1842 elections where local candidates endorsed by the Mormons easily won against their opponents, the fall from grace of John C. Bennett, the attempt by the state of Missouri to extradite Joseph Smith as an accessory in the attempted murder of Lilburn W. Boggs, and the Illinois legislature’s effort to repeal the Nauvoo charter.<br><br>With a foreword by Peter Crawley putting the newspaper in historical context, this first-ever reproduction of the entire run of the <i>The Wasp</i> is essential to anyone interested in the Nauvoo period of Mormonism.<br><br>216 pages, Oversized 11” X 17”<br><br>Hardcover, ISBN 978-1-58958-050-3<br>Limited Edition, 3/4 Leather with hand-marbled boards, 120 numbered copies, ISBN 978-1-58958-049-7, $300.00","wasp 2 x 3.jpg","79.9500","3","Leather","220.0500","History","Crawley, Peter"
"56","Excavating Mormon Pasts: The New Historiography of the Last Half","<b>Excavating Mormon Pasts: <br>The New Historiography of the Last Half Century</b><br><br>Edited by Newell C. Bringhurst and Lavina Fielding Anderson<br><br><i>Winner of the Special Book Award from the John Whitmer Historical Association</i><br><br>Includes Mormon History Association Award Winning Essay by Roger Launius.<br><br>Excavating Mormon Pasts assembles sixteen knowledgeable scholars from both LDS and the Community of Christ traditions who have long participated skillfully in this dialogue. It presents their insightful and sometimes incisive surveys of where the New Mormon History has come from and which fields remain unexplored. It is both a vital reference work and a stimulating picture of the New Mormon History in the early twenty-first century.<br><br><i>“[Excavating Mormon Pasts is] a valuable tool in the ongoing quest for clarity, for truth, for certainty. It is one of several volumes I’ve seen in the past few years that qualify for a ‘must have’ rating.” </i><br>—Jeffrey Needle, Association for Mormon Letters<br><br>Paperback, ISBN 978-1-58958-115-9","excavating med.jpg","24.9500",NULL,NULL,NULL,"History","Bringhurst, Newell C. and Anders"
"57","LDS Biographical Encyclopedia","<b>LDS Biographical Encyclopedia</b><br><br>by Andrew Jenson<br><br>In the Preface to the first volume Jenson writes, “On the rolls of the Church of Jesus Christ of Latter-day Saints are found the names of a host of men and women of worth—heroes and heroines of a higher type—who have been and are willing to sacrifice fortune and life for the sake of their religion. It is for the purpose of perpetuating the memory of these, and to place on record deeds worthy of imitation, that [this set] makes its appearance.”<br><br>With over 5,000 biographical entries of “heroes and heroines” complete with more than 2,000 photographs, the <i>LDS Biographical Encyclopedia</i> is an essential reference for the study of early Church history. Nearly anyone with pioneer heritage will find exciting and interesting history about ancestors in these volumes.<br><br>Andrew Jenson was an assistant historian for the Church of Jesus Christ of Latter-day Saints from 1897 to 1941.<br><br>4 Volumes, 832 pages each.<br><br>Hardcover, ISBN 978-1-58958-031-2<br>Limited, Signed and Numbered Leather Edition, ISBN 978-1-58958-026-8, $595.00","lds bio encyc med.jpg","249.9500","1","Hardcover","0.0000","Biography","Jenson, Andrew"
"57","LDS Biographical Encyclopedia","<b>LDS Biographical Encyclopedia</b><br><br>by Andrew Jenson<br><br>In the Preface to the first volume Jenson writes, “On the rolls of the Church of Jesus Christ of Latter-day Saints are found the names of a host of men and women of worth—heroes and heroines of a higher type—who have been and are willing to sacrifice fortune and life for the sake of their religion. It is for the purpose of perpetuating the memory of these, and to place on record deeds worthy of imitation, that [this set] makes its appearance.”<br><br>With over 5,000 biographical entries of “heroes and heroines” complete with more than 2,000 photographs, the <i>LDS Biographical Encyclopedia</i> is an essential reference for the study of early Church history. Nearly anyone with pioneer heritage will find exciting and interesting history about ancestors in these volumes.<br><br>Andrew Jenson was an assistant historian for the Church of Jesus Christ of Latter-day Saints from 1897 to 1941.<br><br>4 Volumes, 832 pages each.<br><br>Hardcover, ISBN 978-1-58958-031-2<br>Limited, Signed and Numbered Leather Edition, ISBN 978-1-58958-026-8, $595.00","lds bio encyc med.jpg","249.9500","3","Leather","345.0500","Biography","Jenson, Andrew"
"58","Mormon Polygamous Families: Life in the Principle","<b>Mormon Polygamous Families:<br>Life in the Principle</b><br><br>by Jessie L. Embry<br><br>Mormons and non-Mormons all have their views about how polygamy was practiced in the Church of Jesus Christ of Latter-day Saints during the late nineteenth and early twentieth centuries. Embry has examined the participants themselves in order to understand how men and women living a nineteenth-century Victorian lifestyle adapted to polygamy. Based on records and oral histories with husbands, wives, and children who lived in Mormon polygamous households, this study explores the diverse experiences of individual families and stereotypes about polygamy.The interviews are in some cases the only sources of primary information on how plural families were organized. In addition, children from monogamous families who grew up during the same period were interviewed to form a comparison group. When carefully examined, most of the stereotypes about polygamous marriages do not hold true. In this work it becomes clear that Mormon polygamous families were not much different from Mormon monogamous families and non-Mormon families of the same era. Embry offers a new perspective on the Mormon practice of polygamy that enables readers to gain better understanding of Mormonism historically.<br><br>About the author:<br>Jessie L. Embry is the associate director of the Charles Redd Center for Western Studies and an associate research professor at Brigahm Young University. She is the author of eight books and over 100 articles on oral history, western American history, and ethnic Mormon history. She has just published a book, Mormons and Polygamy, as part of a series to answer questions about Mormonism.<br><br>Paperback, 318 pages, ISBN 978-1-58958-098-5<br>Hardcover (limited library edition), ISBN: 978-1-58958-114-2, $70.00","MormonPolygamousFamilies front small.jpg","24.9500","1","Hardcover","45.0500","History","Embry, Jessie L."
"58","Mormon Polygamous Families: Life in the Principle","<b>Mormon Polygamous Families:<br>Life in the Principle</b><br><br>by Jessie L. Embry<br><br>Mormons and non-Mormons all have their views about how polygamy was practiced in the Church of Jesus Christ of Latter-day Saints during the late nineteenth and early twentieth centuries. Embry has examined the participants themselves in order to understand how men and women living a nineteenth-century Victorian lifestyle adapted to polygamy. Based on records and oral histories with husbands, wives, and children who lived in Mormon polygamous households, this study explores the diverse experiences of individual families and stereotypes about polygamy.The interviews are in some cases the only sources of primary information on how plural families were organized. In addition, children from monogamous families who grew up during the same period were interviewed to form a comparison group. When carefully examined, most of the stereotypes about polygamous marriages do not hold true. In this work it becomes clear that Mormon polygamous families were not much different from Mormon monogamous families and non-Mormon families of the same era. Embry offers a new perspective on the Mormon practice of polygamy that enables readers to gain better understanding of Mormonism historically.<br><br>About the author:<br>Jessie L. Embry is the associate director of the Charles Redd Center for Western Studies and an associate research professor at Brigahm Young University. She is the author of eight books and over 100 articles on oral history, western American history, and ethnic Mormon history. She has just published a book, Mormons and Polygamy, as part of a series to answer questions about Mormonism.<br><br>Paperback, 318 pages, ISBN 978-1-58958-098-5<br>Hardcover (limited library edition), ISBN: 978-1-58958-114-2, $70.00","MormonPolygamousFamilies front small.jpg","24.9500","2","Paperback","0.0000","History","Embry, Jessie L."
"59","Modern Polygamy and Mormon Fundamentalism: The Generations after","<b>Modern Polygamy and Mormon Fundamentalism:<br>The Generations after the Manifesto</b><br><br>by Brian C. Hales<br><br><i>Winner of the John Whitmer Historical Association’s Smith-Pettit Best Book Award!</i><br><br>Under the subject of alternative lifestyles, the issue of polygamous relationships falls squarely in the middle of the debate. Polygamous marriages are a common practice in many other countries, but the United States has vehemently opposed such unions and will no doubt find itself disputing its position on them again in the near future. As with the same-sex marriage issue, a firestorm of controversy surrounds the question since the right to participate in a polygamous union is very much tied to the right to live out one’s preferences, religious or not. Detailed accounts of sexual abuse and child brides are frequently leaked from the various polygamous societies, notwithstanding their extreme efforts to remain under the radar of law enforcement and the press. A by-product of these mysterious societies is that public interest is vitalized by their continuous efforts to gain independence from traditionalist culture. <br><br>This fascinating study seeks to trace the historical tapestry that is early Mormon polygamy, details the official discontinuation of the practice by the Church, and, for the first time, describes the many zeal-driven organizations that arose in the wake of that decision. Among the polygamous groups discussed are the LeBaronites, whose “blood atonement” killings sent fear throughout Mormon communities in the late seventies and the eighties; the FLDS Church, which made news recently over its construction of a compound and temple in Texas (Warren Jeffs, the leader of that church, is now standing trial on two felony counts after his being profiled on America’s Most Wanted resulted in his capture); and the Allred and Kingston groups, two major factions with substantial membership statistics both in and out of the United States. All these fascinating histories, along with those of the smaller independent groups, are examined and explained in a way that all can appreciate. <br><br><i>“This book is the most thorough and comprehensive study written on the sugbject to date, providing readers with a clear, candid, and broad sweeping overview of the history, teachings, and practices of modern fundamentalist groups.”</i><br>—Alexander L. Baugh, associate professor of Church history and doctrine, Brigham Young University<br><br>Hardcover, 530 pages, ISBN 978-1-58958-035-0<br>Paperback, ISBN 978-1-58958-109-8, $24.95<br>Limited, signed, and numbered leather edition, ISBN 978-1-58958-110-4, $159.95","hales med.jpg","32.9500","1","Hardcover","0.0000","Contemporary Issues","Hales, Brian C."
"59","Modern Polygamy and Mormon Fundamentalism: The Generations after","<b>Modern Polygamy and Mormon Fundamentalism:<br>The Generations after the Manifesto</b><br><br>by Brian C. Hales<br><br><i>Winner of the John Whitmer Historical Association’s Smith-Pettit Best Book Award!</i><br><br>Under the subject of alternative lifestyles, the issue of polygamous relationships falls squarely in the middle of the debate. Polygamous marriages are a common practice in many other countries, but the United States has vehemently opposed such unions and will no doubt find itself disputing its position on them again in the near future. As with the same-sex marriage issue, a firestorm of controversy surrounds the question since the right to participate in a polygamous union is very much tied to the right to live out one’s preferences, religious or not. Detailed accounts of sexual abuse and child brides are frequently leaked from the various polygamous societies, notwithstanding their extreme efforts to remain under the radar of law enforcement and the press. A by-product of these mysterious societies is that public interest is vitalized by their continuous efforts to gain independence from traditionalist culture. <br><br>This fascinating study seeks to trace the historical tapestry that is early Mormon polygamy, details the official discontinuation of the practice by the Church, and, for the first time, describes the many zeal-driven organizations that arose in the wake of that decision. Among the polygamous groups discussed are the LeBaronites, whose “blood atonement” killings sent fear throughout Mormon communities in the late seventies and the eighties; the FLDS Church, which made news recently over its construction of a compound and temple in Texas (Warren Jeffs, the leader of that church, is now standing trial on two felony counts after his being profiled on America’s Most Wanted resulted in his capture); and the Allred and Kingston groups, two major factions with substantial membership statistics both in and out of the United States. All these fascinating histories, along with those of the smaller independent groups, are examined and explained in a way that all can appreciate. <br><br><i>“This book is the most thorough and comprehensive study written on the sugbject to date, providing readers with a clear, candid, and broad sweeping overview of the history, teachings, and practices of modern fundamentalist groups.”</i><br>—Alexander L. Baugh, associate professor of Church history and doctrine, Brigham Young University<br><br>Hardcover, 530 pages, ISBN 978-1-58958-035-0<br>Paperback, ISBN 978-1-58958-109-8, $24.95<br>Limited, signed, and numbered leather edition, ISBN 978-1-58958-110-4, $159.95","hales med.jpg","32.9500","2","Paperback","8.0000","Contemporary Issues","Hales, Brian C."
"59","Modern Polygamy and Mormon Fundamentalism: The Generations after","<b>Modern Polygamy and Mormon Fundamentalism:<br>The Generations after the Manifesto</b><br><br>by Brian C. Hales<br><br><i>Winner of the John Whitmer Historical Association’s Smith-Pettit Best Book Award!</i><br><br>Under the subject of alternative lifestyles, the issue of polygamous relationships falls squarely in the middle of the debate. Polygamous marriages are a common practice in many other countries, but the United States has vehemently opposed such unions and will no doubt find itself disputing its position on them again in the near future. As with the same-sex marriage issue, a firestorm of controversy surrounds the question since the right to participate in a polygamous union is very much tied to the right to live out one’s preferences, religious or not. Detailed accounts of sexual abuse and child brides are frequently leaked from the various polygamous societies, notwithstanding their extreme efforts to remain under the radar of law enforcement and the press. A by-product of these mysterious societies is that public interest is vitalized by their continuous efforts to gain independence from traditionalist culture. <br><br>This fascinating study seeks to trace the historical tapestry that is early Mormon polygamy, details the official discontinuation of the practice by the Church, and, for the first time, describes the many zeal-driven organizations that arose in the wake of that decision. Among the polygamous groups discussed are the LeBaronites, whose “blood atonement” killings sent fear throughout Mormon communities in the late seventies and the eighties; the FLDS Church, which made news recently over its construction of a compound and temple in Texas (Warren Jeffs, the leader of that church, is now standing trial on two felony counts after his being profiled on America’s Most Wanted resulted in his capture); and the Allred and Kingston groups, two major factions with substantial membership statistics both in and out of the United States. All these fascinating histories, along with those of the smaller independent groups, are examined and explained in a way that all can appreciate. <br><br><i>“This book is the most thorough and comprehensive study written on the sugbject to date, providing readers with a clear, candid, and broad sweeping overview of the history, teachings, and practices of modern fundamentalist groups.”</i><br>—Alexander L. Baugh, associate professor of Church history and doctrine, Brigham Young University<br><br>Hardcover, 530 pages, ISBN 978-1-58958-035-0<br>Paperback, ISBN 978-1-58958-109-8, $24.95<br>Limited, signed, and numbered leather edition, ISBN 978-1-58958-110-4, $159.95","hales med.jpg","32.9500","3","Leather","127.0000","Contemporary Issues","Hales, Brian C."
"60","The History of the Mormons in Argentina","<b>The History of the Mormons in Argentina</b><br><br>by Néstor Curbelo<br><br>Originally published in Spanish, Curbelo’s The History of the Mormons in Argentina is a groundbreaking book detailing the growth of the Church in this Latin American country.<br><br>Through numerous interviews and access to other primary resources, Curbelo has constructed a timeline, and then documents the story of the Church’s growth. Starting with a brief discussion of Parley P. Pratt’s assignment to preside over the Pacific and South American regions, continuing on with the translation of the scriptures into Spanish, the opening of the first missions in South America, and the building of temples, the book provides a survey history of the Church in Argentina. This book will be of interest not only to history buffs but also to thousands of past, present, and future missionaries.<br><br>Translated by Erin Jennings<br><br>300 pages<br><br>English Language, Paperback, ISBN 978-1-58958-052-7<br>Spanish Language, Paperback, ISBN 978-1-58958-059-6<br>English Language, Hardcover, ISBN 978-1-58958-116-6, $70.00<br>Limited, Signed and Numbered Leather Edition, ISBN 978-1-58958-051-0, $159.95","Argentina med.jpg","24.9500","1","Hardcover","45.0500","History","Curbelo, Nestor"
"60","The History of the Mormons in Argentina","<b>The History of the Mormons in Argentina</b><br><br>by Néstor Curbelo<br><br>Originally published in Spanish, Curbelo’s The History of the Mormons in Argentina is a groundbreaking book detailing the growth of the Church in this Latin American country.<br><br>Through numerous interviews and access to other primary resources, Curbelo has constructed a timeline, and then documents the story of the Church’s growth. Starting with a brief discussion of Parley P. Pratt’s assignment to preside over the Pacific and South American regions, continuing on with the translation of the scriptures into Spanish, the opening of the first missions in South America, and the building of temples, the book provides a survey history of the Church in Argentina. This book will be of interest not only to history buffs but also to thousands of past, present, and future missionaries.<br><br>Translated by Erin Jennings<br><br>300 pages<br><br>English Language, Paperback, ISBN 978-1-58958-052-7<br>Spanish Language, Paperback, ISBN 978-1-58958-059-6<br>English Language, Hardcover, ISBN 978-1-58958-116-6, $70.00<br>Limited, Signed and Numbered Leather Edition, ISBN 978-1-58958-051-0, $159.95","Argentina med.jpg","24.9500","3","Leather","135.0000","History","Curbelo, Nestor"
"60","The History of the Mormons in Argentina","<b>The History of the Mormons in Argentina</b><br><br>by Néstor Curbelo<br><br>Originally published in Spanish, Curbelo’s The History of the Mormons in Argentina is a groundbreaking book detailing the growth of the Church in this Latin American country.<br><br>Through numerous interviews and access to other primary resources, Curbelo has constructed a timeline, and then documents the story of the Church’s growth. Starting with a brief discussion of Parley P. Pratt’s assignment to preside over the Pacific and South American regions, continuing on with the translation of the scriptures into Spanish, the opening of the first missions in South America, and the building of temples, the book provides a survey history of the Church in Argentina. This book will be of interest not only to history buffs but also to thousands of past, present, and future missionaries.<br><br>Translated by Erin Jennings<br><br>300 pages<br><br>English Language, Paperback, ISBN 978-1-58958-052-7<br>Spanish Language, Paperback, ISBN 978-1-58958-059-6<br>English Language, Hardcover, ISBN 978-1-58958-116-6, $70.00<br>Limited, Signed and Numbered Leather Edition, ISBN 978-1-58958-051-0, $159.95","Argentina med.jpg","24.9500","4","English Paperback","0.0000","History","Curbelo, Nestor"
"60","The History of the Mormons in Argentina","<b>The History of the Mormons in Argentina</b><br><br>by Néstor Curbelo<br><br>Originally published in Spanish, Curbelo’s The History of the Mormons in Argentina is a groundbreaking book detailing the growth of the Church in this Latin American country.<br><br>Through numerous interviews and access to other primary resources, Curbelo has constructed a timeline, and then documents the story of the Church’s growth. Starting with a brief discussion of Parley P. Pratt’s assignment to preside over the Pacific and South American regions, continuing on with the translation of the scriptures into Spanish, the opening of the first missions in South America, and the building of temples, the book provides a survey history of the Church in Argentina. This book will be of interest not only to history buffs but also to thousands of past, present, and future missionaries.<br><br>Translated by Erin Jennings<br><br>300 pages<br><br>English Language, Paperback, ISBN 978-1-58958-052-7<br>Spanish Language, Paperback, ISBN 978-1-58958-059-6<br>English Language, Hardcover, ISBN 978-1-58958-116-6, $70.00<br>Limited, Signed and Numbered Leather Edition, ISBN 978-1-58958-051-0, $159.95","Argentina med.jpg","24.9500","5","Spanish Paperback","0.0000","History","Curbelo, Nestor"
"61","A House for the Most High: The Story of the Original Nauvoo Temp","<b>A House for the Most High:<br>The Story of the Original Nauvoo Temple</b><br><br>by Matthew McBride<br><br>This awe-inspiring book is a tribute to the perseverance of the human spirit. A House for the Most High is a groundbreaking work from beginning to end with its faithful and comprehensive documentation of the Nauvoo Temple’s conception. The behind-the-scenes stories of those determined Saints involved in the great struggle to raise the sacred edifice bring a new appreciation to all readers. McBride’s painstaking research now gives us access to valuable first-hand accounts that are drawn straight from the newspaper articles, private diaries, journals, and letters of the steadfast participants.<br><br>The opening of this volume gives the reader an extraordinary window into the early temple-building labors of the besieged Church of Jesus Christ of Latter-day Saints, the development of what would become temple-related doctrines in the decade prior to the Nauvoo era, and the 1839 advent of the Saints in Illinois. The main body of this fascinating history covers the significant years, starting from 1840, when this temple was first considered, to the temple’s early destruction by a devastating natural disaster. A well-thought-out conclusion completes the epic by telling of the repurchase of the temple lot by the Church in 1937, the lot’s excavation in 1962, and the grand announcement in 1999 that the temple would indeed be rebuilt. Also included are an astonishing appendix containing rare and fascinating eyewitness descriptions of the temple and a bibliography of all major source materials. Mormons and non-Mormons alike will discover, within the pages of this book, a true sense of wonder and gratitude for a determined people whose sole desire was to build a sacred and holy temple for the worship of their God.<br><br>Hardcover, 448 pages, ISBN 978-1-58958-016-9<br>Limited, Signed, and Numbered Leather Edition, ISBN 978-1-58958-021-3, $159.95","HouseMostHigh med.jpg","34.9500","1","Hardcover","0.0000","History","McBride, Matthew"
"61","A House for the Most High: The Story of the Original Nauvoo Temp","<b>A House for the Most High:<br>The Story of the Original Nauvoo Temple</b><br><br>by Matthew McBride<br><br>This awe-inspiring book is a tribute to the perseverance of the human spirit. A House for the Most High is a groundbreaking work from beginning to end with its faithful and comprehensive documentation of the Nauvoo Temple’s conception. The behind-the-scenes stories of those determined Saints involved in the great struggle to raise the sacred edifice bring a new appreciation to all readers. McBride’s painstaking research now gives us access to valuable first-hand accounts that are drawn straight from the newspaper articles, private diaries, journals, and letters of the steadfast participants.<br><br>The opening of this volume gives the reader an extraordinary window into the early temple-building labors of the besieged Church of Jesus Christ of Latter-day Saints, the development of what would become temple-related doctrines in the decade prior to the Nauvoo era, and the 1839 advent of the Saints in Illinois. The main body of this fascinating history covers the significant years, starting from 1840, when this temple was first considered, to the temple’s early destruction by a devastating natural disaster. A well-thought-out conclusion completes the epic by telling of the repurchase of the temple lot by the Church in 1937, the lot’s excavation in 1962, and the grand announcement in 1999 that the temple would indeed be rebuilt. Also included are an astonishing appendix containing rare and fascinating eyewitness descriptions of the temple and a bibliography of all major source materials. Mormons and non-Mormons alike will discover, within the pages of this book, a true sense of wonder and gratitude for a determined people whose sole desire was to build a sacred and holy temple for the worship of their God.<br><br>Hardcover, 448 pages, ISBN 978-1-58958-016-9<br>Limited, Signed, and Numbered Leather Edition, ISBN 978-1-58958-021-3, $159.95","HouseMostHigh med.jpg","34.9500","3","Leather","125.0000","History","McBride, Matthew"
"62","People and Power of Nauvoo: Themes from the Nauvoo Experience","<b>People and Power of Nauvoo</b>:<br>Themes from the Nauvoo Experience<br><br>by Milton V. Backman Jr.<br><br>Between May 1839 and September 1846, Latter-day Saints gained spiritual strength that enabled them to eventually become a mighty people in the midst of the Rockies. Before gathering near the crescent bend of the Mississippi, Latter-day Saints had experienced a refiner’s fire. That purification continued as these converts directed their attention from worldly gain to spiritual pursuits in Nauvoo. Drawing on numerous journals and other primary sources, Professor Backman sketches for us the founding, growth, and development of Nauvoo. Discussed are the sacrifices made to construct its temple, the second built by Joseph’s people but the first in which the highest LDS ordinances were introduced.<br><br>About the author:<br>Dr. Milton V. Backman, Jr. is an emeritus professor of Church History and Doctrine from Brigham Young University where he taught for thirty-one years. After retiring in 1991, he served several missions in Nauvoo, helped organize the BYU Semester Program in that historic community, and taught LDS Church history and early American history in that program for eight semesters.<br><br>Paperback, 170 pages, ISBN 978-1-58958-017-6<br>Signed, Numbered Limited Leather, ISBN 978-1-58958-006-0, $159.95","People and Power of Nauvoo med.jpg","12.9500","2","Paperback","0.0000","History","Bachman, Milton V."
"62","People and Power of Nauvoo: Themes from the Nauvoo Experience","<b>People and Power of Nauvoo</b>:<br>Themes from the Nauvoo Experience<br><br>by Milton V. Backman Jr.<br><br>Between May 1839 and September 1846, Latter-day Saints gained spiritual strength that enabled them to eventually become a mighty people in the midst of the Rockies. Before gathering near the crescent bend of the Mississippi, Latter-day Saints had experienced a refiner’s fire. That purification continued as these converts directed their attention from worldly gain to spiritual pursuits in Nauvoo. Drawing on numerous journals and other primary sources, Professor Backman sketches for us the founding, growth, and development of Nauvoo. Discussed are the sacrifices made to construct its temple, the second built by Joseph’s people but the first in which the highest LDS ordinances were introduced.<br><br>About the author:<br>Dr. Milton V. Backman, Jr. is an emeritus professor of Church History and Doctrine from Brigham Young University where he taught for thirty-one years. After retiring in 1991, he served several missions in Nauvoo, helped organize the BYU Semester Program in that historic community, and taught LDS Church history and early American history in that program for eight semesters.<br><br>Paperback, 170 pages, ISBN 978-1-58958-017-6<br>Signed, Numbered Limited Leather, ISBN 978-1-58958-006-0, $159.95","People and Power of Nauvoo med.jpg","12.9500","3","Leather","147.0000","History","Bachman, Milton V."
"63","Penny Tracts and Polemics:  A Critical Analysis of Anti-Mormon P","<b>Penny Tracts and Polemics: <br>A Critical Analysis of Anti-Mormon Pamphleteering in Great Britain, 1837–1860</b><br><br>by Craig L. Foster<br><br>By 1860, Mormonism had enjoyed a presence in Great Britain for over twenty years. Mormon missionaries experienced unprecedented success in conversions and many new converts had left Britain’s shores for a new life and a new religion in the far western mountains of the American continent. <br><br>With the success of the Mormons came tales of duplicity, priestcraft, sexual seduction, and uninhibited depravity among the new religious adherents. Thousands of pamphlets were sold or given to the British populace as a way of discouraging people from joining the Mormon Church. Foster places the creation of these English anti-Mormon pamphlets in their historical context. He discusses the authors, the impact of the publications and the Mormon response. With illustrations and detailed bibliography.<br><br>About the author:<br>Craig L. Foster earned a B.A. and M.A. in history and an MLIS from Brigham Young University. He works as a research specialist at the Family History Library in Salt Lake City. He resides in Layton with his wife, Suzanne, and their three children, but prefers to be at the family cabin in southern Utah, hiding from the world. When he is not dreaming of another way to get back to the British Isles, Foster is actively involved in several scholarly and heritage organizations. He has published in a number of scholarly journals including <i>BYU Studies, Dialogue: A Journal of Mormon Thought, Journal of Mormon History</i>, and <i>Utah Historical Quarterly</i>.<br><br>Hardcover, 260 pages, ISBN 978-1-58958-005-3<br>Signed, Numbered Limited Leather, ISBN 978-1-58958-004-6, $200.00","pennytracts_cover med.jpg","39.9500","1","Hardcover","0.0000","History","Foster, Craig L."
"63","Penny Tracts and Polemics:  A Critical Analysis of Anti-Mormon P","<b>Penny Tracts and Polemics: <br>A Critical Analysis of Anti-Mormon Pamphleteering in Great Britain, 1837–1860</b><br><br>by Craig L. Foster<br><br>By 1860, Mormonism had enjoyed a presence in Great Britain for over twenty years. Mormon missionaries experienced unprecedented success in conversions and many new converts had left Britain’s shores for a new life and a new religion in the far western mountains of the American continent. <br><br>With the success of the Mormons came tales of duplicity, priestcraft, sexual seduction, and uninhibited depravity among the new religious adherents. Thousands of pamphlets were sold or given to the British populace as a way of discouraging people from joining the Mormon Church. Foster places the creation of these English anti-Mormon pamphlets in their historical context. He discusses the authors, the impact of the publications and the Mormon response. With illustrations and detailed bibliography.<br><br>About the author:<br>Craig L. Foster earned a B.A. and M.A. in history and an MLIS from Brigham Young University. He works as a research specialist at the Family History Library in Salt Lake City. He resides in Layton with his wife, Suzanne, and their three children, but prefers to be at the family cabin in southern Utah, hiding from the world. When he is not dreaming of another way to get back to the British Isles, Foster is actively involved in several scholarly and heritage organizations. He has published in a number of scholarly journals including <i>BYU Studies, Dialogue: A Journal of Mormon Thought, Journal of Mormon History</i>, and <i>Utah Historical Quarterly</i>.<br><br>Hardcover, 260 pages, ISBN 978-1-58958-005-3<br>Signed, Numbered Limited Leather, ISBN 978-1-58958-004-6, $200.00","pennytracts_cover med.jpg","39.9500","3","Leather","160.0500","History","Foster, Craig L."
"64","The Incomparable Jesus","<b>The Incomparable Jesus</b><br><br>by Grant H. Palmer<br><br>Distilled from his personal experiences in teaching Jesus to the hard-to-reach, this professional educator has produced a tender testament to the incomparable Jesus. It describes a Savior who walked with him through the halls of the county jail where he served as chaplain, succoring those in need.<br><br>In this slim volume, Palmer sensitively shares his understanding of what it means to know Jesus by doing his works. He lists the qualities of divine character attested to by the Apostles Peter and Paul, and also those that Jesus revealed about himself in his masterful Sermon on the Mount, particularly in the beatitudes.<br><br>With reverence Palmer shares personal spiritual experiences that were life-changing assurances of Jesus’s love for him—a love poured out unstintingly in equally life-changing blessings on prisoners whose crimes had not stopped short of sexual abuse and murder. Reading this book offers a deeper understanding of the Savior’s mercy, a stronger sense of his love, and a deeper commitment to follow him.<br><br>About the author:<br>Grant Palmer closed his thirty-four-year career teaching for the LDS Church Educational System with the final thirteen years as a chaplain and LDS Institute director at the Salt Lake County Jail.<br><br>Paperback, 157 pages, ISBN 978-1-58958-092-3","palmer_cover med.jpg","14.9500",NULL,NULL,NULL,"Theology","Palmer, Grant H."
"65","A Bundle of Choices: The Option Overload of LDS Mothers Today","<b>A Bundle of Choices:<br>The Option Overload of LDS Mothers Today</b><br><br>by Anne-Marie Wright<br><br>Children. Education. Work. Self-improvement. Church. Relaxation. Today, women enjoy more options and opportunities than ever before. Women can do anything and be anything they want. But all these choices seem overwhelming at times. What do women want to do, and in what priority, and when?<br><br>The option overload presented today demands that LDS women perform a delicate balancing act, whether by choice or circumstance. With so many avenues available, prioritizing their lives and maintaining their sanity can be complicated. Women have the world advocating the benefits of working, the Church touting the joys of motherhood and the importance of education, and their own personalities and abilities weighing in as well. How do women reconcile these competing demands and enjoy their rewards?<br><br>Interviewing more than 100 women throughout the country, Wright brings readers along on a personal journey toward self-discovery and an understanding of the acrobatic juggling required by LDS women today.<br><br>About the author:<br>Wright earned both her bachelor’s degree in political science and her master’s degree in journalism from Columbia University. She served as Deputy Director of Communications for the New York City Council and has written for several publications. She lives with her two children in Salt Lake City.<br><br>Paperback, 231 pages, ISBN 978-1-58958-018-3","A Bundle of Choices med.jpg","14.9500",NULL,NULL,NULL,"Contemporary Issues","Wright, Anne-Marie"
